iid,id,gender,idg,wave,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr,sinc,intel,fun,amb,shar,dec
216,3,1,6,9,7.5,17.5,20,22.5,12.5,20,8,9,9,9,9,9,1
216,3,1,6,9,7.5,17.5,20,22.5,12.5,20,6,9,9,8,7,6,1
216,3,1,6,9,7.5,17.5,20,22.5,12.5,20,8,9,9,9,9,8,1
216,3,1,6,9,7.5,17.5,20,22.5,12.5,20,9,8,9,9,9,9,1
216,3,1,6,9,7.5,17.5,20,22.5,12.5,20,9,8,9,9,9,9,1
216,3,1,6,9,7.5,17.5,20,22.5,12.5,20,9,9,9,9,9,9,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,3,9,9,4,7,6,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,6,5,9,4,6,5,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,4,7,8,5,4,6,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,7,7,9,7,7,7,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,3,7,6,3,5,3,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,9,6,7,5,6,7,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,7,7,7,5,7,5,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,5,7,6,5,4,5,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,5,7,9,6,8,7,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,6,8,9,6,9,8,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,4,6,7,7,7,5,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,5,6,5,4,5,5,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,3,7,7,5,5,4,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,9,7,6,8,6,5,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,7,8,8,9,8,7,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,4,7,7,5,5,5,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,4,7,7,6,5,6,0
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,6,6,6,3,5,4,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,6,10,8,8,6,6,1
217,4,1,8,9,21.28,17.02,21.28,12.77,6.38,21.28,7,6,7,5,6,6,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,2,6,4,5,4,4,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,7,7,5,6,6,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,2,5,4,3,6,2,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,3,3,4,4,4,3,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,3,7,5,3,4,2,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,4,4,6,6,6,5,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,7,6,7,6,6,6,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,6,6,5,5,4,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,6,8,5,5,6,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,6,8,6,6,6,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,5,5,6,6,4,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,6,7,6,6,7,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,5,7,8,5,6,5,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,5,6,7,6,4,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,7,6,6,8,7,4,1
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,3,4,5,5,4,1,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,4,4,6,5,5,5,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,5,5,4,5,4,4,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,5,6,6,6,5,0
218,5,1,10,9,20.51,5.13,23.08,12.82,17.95,20.51,6,6,6,5,6,5,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,3,7,,3,4,5,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,7,8,7,7,4,7,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,8,7,7,5,5,7,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,6,8,6,5,5,6,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,3,6,5,5,5,3,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,6,6,6,6,5,5,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,7,7,7,7,7,7,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,5,8,6,5,5,6,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,4,7,7,5,5,5,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,7,7,7,7,6,7,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,6,6,8,6,7,5,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,8,7,7,6,5,5,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,5,6,6,5,5,6,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,8,6,8,9,5,8,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,7,7,7,7,6,7,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,5,7,6,5,5,5,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,4,7,6,4,5,5,0
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,6,5,7,7,5,5,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,8,8,8,8,6,7,1
219,6,1,12,9,16.28,16.28,18.6,16.28,16.28,16.28,7,6,7,6,5,7,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,5,8,8,7,9,0,0
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,8,8,9,10,8,9,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,9,9,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,8,8,7,8,9,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,8,8,8,9,8,8,0
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,8,6,7,6,7,2,0
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,8,9,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,8,8,8,8,8,8,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,8,8,9,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,7,8,8,8,10,7,0
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,8,10,10,10,10,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,10,9,10,10,9,9,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,10,9,8,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,9,9,9,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,9,9,9,9,9,9,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,10,10,10,10,10,10,1
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,6,8,9,9,8,9,0
220,7,1,14,9,16.67,16.67,16.67,16.67,14.81,18.52,9,10,9,9,9,9,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,4,3,6,7,6,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,7,8,8,8,5,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,6,5,5,4,3,3,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,7,6,7,6,6,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,3,5,6,3,7,3,0
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,8,6,7,7,8,3,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,7,6,7,7,6,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,7,7,8,8,8,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,8,8,8,7,7,3,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,6,7,9,6,6,3,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,4,5,6,6,7,3,0
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,5,5,7,6,6,3,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,6,6,7,7,7,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,8,7,7,9,9,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,7,7,7,8,8,5,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,4,8,6,6,3,2,0
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,5,7,7,6,6,4,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,6,5,6,6,7,3,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,5,8,8,8,8,6,1
221,8,1,16,9,15.56,17.78,17.78,17.78,17.78,13.33,5,7,7,7,8,3,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,7,4,4,4,7,2,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,6,3,8,3,3,2,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,7,6,5,3,4,5,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,4,7,6,7,5,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,4,7,8,5,6,2,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,10,7,9,8,6,7,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,6,4,6,8,4,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,5,4,4,4,4,2,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,6,4,7,7,8,2,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,5,6,7,6,3,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,7,6,2,2,8,3,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,7,5,6,8,2,4,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,6,5,6,2,5,4,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,4,8,6,4,4,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,7,7,8,2,5,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,6,4,5,7,6,3,0
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,7,6,9,6,5,5,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,5,7,5,6,5,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,8,6,6,8,5,6,1
222,9,1,18,9,9.52,19.05,23.81,19.05,4.76,23.81,6,5,5,4,6,5,0
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,7,7,7,8,6,7,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,6,8,6,7,6,5,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,7,8,6,2,8,2,0
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,6,7,4,8,5,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,6,8,8,3,4,5,0
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,9,7,8,7,5,8,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,9,8,8,7,,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,9,8,8,6,7,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,6,7,7,7,7,6,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,9,9,9,8,8,7,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,8,8,8,7,2,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,8,8,8,7,7,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,10,9,10,8,9,6,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,10,7,6,8,10,5,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,10,8,8,8,7,6,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,9,6,4,6,4,0
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,9,9,9,8,7,7,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,9,8,9,2,7,2,0
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,9,7,8,8,7,5,1
223,10,1,20,9,17.39,17.39,19.57,19.57,10.87,15.22,8,7,8,7,8,6,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,5,8,7,7,6,7,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,7,6,7,7,7,8,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,7,8,5,5,5,5,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,5,8,8,10,5,7,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,5,6,6,5,6,5,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,8,5,5,5,5,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,9,6,6,7,6,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,6,6,7,6,6,5,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,7,6,7,7,7,7,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,6,8,8,5,5,5,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,6,2,3,1,3,1,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,5,1,5,4,5,5,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,6,7,8,8,8,9,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,8,6,6,7,5,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,7,6,5,5,5,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,5,8,6,7,7,7,0
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,3,3,8,3,5,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,6,5,5,5,5,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,8,8,6,6,5,5,1
224,11,1,22,9,17.24,17.24,17.24,17.24,13.79,17.24,9,7,7,7,6,7,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,4,5,5,3,4,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,7,7,7,6,6,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,5,5,3,2,3,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,6,6,5,6,8,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,4,5,6,2,3,4,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,5,6,8,5,5,5,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,7,7,8,6,9,8,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,5,7,7,7,8,6,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,4,6,7,2,5,3,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,5,7,6,8,7,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,7,7,7,8,7,9,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,7,4,5,3,7,4,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,8,8,8,7,8,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,9,6,5,8,9,7,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,8,10,9,9,9,6,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,8,7,8,7,7,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,5,6,5,4,3,4,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,6,7,7,6,7,7,1
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,3,5,5,7,5,4,0
225,12,1,24,9,14.71,14.71,14.71,14.71,20.59,20.59,7,7,8,8,7,8,1
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,4,5,5,4,5,4,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,6,7,7,8,6,6,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,5,8,7,4,6,5,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,8,8,8,8,7,7,1
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,3,7,6,3,6,3,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,7,6,6,7,6,7,1
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,7,7,8,7,7,7,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,6,7,7,7,5,6,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,4,7,8,6,5,4,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,5,8,8,7,5,5,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,3,3,5,7,6,6,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,3,7,7,2,6,3,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,6,8,8,7,8,5,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,9,7,7,9,7,7,1
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,8,7,8,8,7,6,1
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,5,8,8,7,8,5,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,6,9,9,7,7,7,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,6,8,8,7,9,7,0
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,8,7,8,8,7,7,1
226,13,1,26,9,25.64,17.95,15.38,20.51,10.26,10.26,6,7,6,7,6,6,0
227,14,1,28,9,20,16,18,16,16,14,4,6,6,5,5,5,0
227,14,1,28,9,20,16,18,16,16,14,6,4,8,8,5,6,1
227,14,1,28,9,20,16,18,16,16,14,5,7,7,6,5,3,0
227,14,1,28,9,20,16,18,16,16,14,7,7,7,7,7,7,1
227,14,1,28,9,20,16,18,16,16,14,3,3,5,4,4,2,0
227,14,1,28,9,20,16,18,16,16,14,8,8,8,8,8,8,1
227,14,1,28,9,20,16,18,16,16,14,8,7,8,7,8,8,1
227,14,1,28,9,20,16,18,16,16,14,6,8,8,6,7,6,0
227,14,1,28,9,20,16,18,16,16,14,4,6,7,4,5,4,0
227,14,1,28,9,20,16,18,16,16,14,5,7,7,5,6,5,0
227,14,1,28,9,20,16,18,16,16,14,4,4,5,5,5,5,0
227,14,1,28,9,20,16,18,16,16,14,3,5,6,5,5,3,0
227,14,1,28,9,20,16,18,16,16,14,4,5,6,4,5,3,0
227,14,1,28,9,20,16,18,16,16,14,8,8,7,9,8,8,1
227,14,1,28,9,20,16,18,16,16,14,8,8,8,8,8,7,1
227,14,1,28,9,20,16,18,16,16,14,4,7,7,5,4,4,0
227,14,1,28,9,20,16,18,16,16,14,5,8,7,7,7,6,0
227,14,1,28,9,20,16,18,16,16,14,6,6,6,5,5,5,0
227,14,1,28,9,20,16,18,16,16,14,6,8,8,6,6,6,0
227,14,1,28,9,20,16,18,16,16,14,6,8,8,7,7,7,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,7,6,4,6,5,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,6,6,7,6,5,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,7,6,4,5,6,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,5,6,6,6,7,5,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,9,7,3,8,4,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,6,7,4,7,4,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,4,7,7,4,5,4,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,7,7,5,5,3,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,4,8,7,6,7,5,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,7,7,5,5,8,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,4,7,5,5,4,4,0
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,7,7,4,7,6,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,7,7,7,7,7,5,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,7,5,6,8,6,5,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,8,6,6,8,6,6,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,7,7,7,7,4,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,6,6,7,6,5,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,6,6,6,5,6,5,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,7,6,7,7,6,6,1
228,15,1,30,9,13.51,18.92,21.62,13.51,13.51,18.92,7,5,6,7,5,5,1
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,1,5,5,3,5,3,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,8,9,7,9,5,5,1
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,6,7,8,2,1,1,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,4,8,8,5,4,3,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,3,4,5,2,2,2,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,5,3,6,4,4,4,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,8,8,6,6,6,3,1
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,5,8,7,5,5,5,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,2,8,9,4,3,2,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,6,6,9,3,1,2,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,3,5,8,5,8,6,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,3,5,4,2,3,3,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,3,9,8,7,5,4,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,8,5,5,8,3,6,1
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,6,8,7,5,6,3,1
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,3,9,8,5,6,3,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,6,8,7,5,6,3,1
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,6,5,5,5,5,5,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,4,8,7,4,4,3,0
229,16,1,32,9,21.43,16.67,21.43,16.67,11.9,11.9,6,8,5,8,5,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,3,5,5,2,2,2,0
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,8,7,7,7,6,5,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,8,7,8,5,5,6,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,7,6,7,6,5,5,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,9,8,8,7,5,6,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,8,6,6,5,5,6,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,6,6,6,4,7,6,0
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,9,8,9,9,5,5,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,7,6,7,5,5,3,0
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,7,7,8,7,5,4,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,5,8,8,7,7,3,0
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,6,8,8,8,5,6,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,6,8,9,8,7,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,9,7,7,7,6,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,9,8,7,8,7,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,5,8,6,5,6,4,0
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,5,8,8,7,5,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,9,7,7,7,5,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,7,6,6,6,6,7,1
230,17,1,34,9,23.81,23.81,23.81,23.81,2.38,2.38,9,8,8,8,6,8,1
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,5,4,6,5,6,4,0
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,6,8,8,8,4,6,1
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,8,6,7,6,6,3,0
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,9,5,6,6,6,9,1
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,3,6,5,1,7,5,0
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,9,4,6,6,6,7,1
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,8,8,7,8,6,8,1
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,6,6,6,5,7,8,0
231,18,1,36,9,18.6,20.93,23.26,23.26,2.33,11.63,6,6,7,4,6,4,0
